"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-15","Channel-14","Channel-13","Channel-12","Channel-11","Channel-10","Channel-9","Channel-8","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
1083780,9990,500000,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1083782,9992,500000,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
1083785,9995,500000,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
1083788,9998,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1083790,10000,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1083793,10003,500000,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1083796,10006,500000,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1083798,10008,500000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1083801,10011,500000,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1083804,10014,500000,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
1083806,10016,500000,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
1083809,10019,500000,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1083812,10022,500000,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
1083814,10024,500000,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1083817,10027,500000,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1083820,10030,500000,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1083822,10032,500000,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
1083825,10035,500000,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
1083828,10038,500000,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1
1083830,10040,500000,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1083833,10043,500000,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1083836,10046,500000,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1083838,10048,500000,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
1083841,10051,500000,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1083844,10054,500000,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
1083846,10056,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1083849,10059,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1083852,10062,500000,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1083854,10064,500000,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1083857,10067,500000,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
1083860,10070,500000,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1083862,10072,500000,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1083865,10075,500000,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1083868,10078,500000,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1083870,10080,500000,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1
1083873,10083,500000,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1083876,10086,500000,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1083878,10088,500000,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1083881,10091,500000,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1083884,10094,500000,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1083886,10096,500000,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1083889,10099,500000,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1083892,10102,500000,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1083894,10104,500000,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1083897,10107,500000,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1083900,10110,500000,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
1083902,10112,500000,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1
1083905,10115,500000,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1083908,10118,500000,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1083910,10120,500000,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
1083913,10123,500000,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1
1083916,10126,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1083918,10128,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1083921,10131,500000,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1083924,10134,500000,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1083926,10136,500000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1083929,10139,500000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1083932,10142,500000,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1083934,10144,500000,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
1083937,10147,500000,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1083940,10150,500000,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1083942,10152,500000,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1083945,10155,500000,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1083948,10158,500000,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1083950,10160,500000,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1083953,10163,500000,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
1083956,10166,500000,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1083958,10168,500000,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1083961,10171,500000,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1083964,10174,500000,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1083966,10176,500000,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
1083969,10179,500000,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1083972,10182,500000,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1083974,10184,500000,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1083977,10187,500000,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1083980,10190,500000,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
1083982,10192,500000,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1
1083985,10195,500000,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1083988,10198,500000,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1083990,10200,500000,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1083993,10203,500000,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1083996,10206,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1083998,10208,500000,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1084001,10211,500000,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1084004,10214,500000,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1084006,10216,500000,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
1084009,10219,500000,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
1084012,10222,500000,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1084014,10224,500000,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1
1084017,10227,500000,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
1084020,10230,500000,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1
1084022,10232,500000,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1084025,10235,500000,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1084028,10238,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1084030,10240,500000,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1084033,10243,500000,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
1084036,10246,500000,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1084038,10248,500000,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
1084041,10251,500000,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
1084044,10254,500000,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1084046,10256,500000,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1084049,10259,500000,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1084052,10262,500000,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1084054,10264,500000,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1084057,10267,500000,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1084060,10270,500000,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
1084062,10272,500000,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
1084065,10275,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1084068,10278,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1084070,10280,500000,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1084073,10283,500000,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1084076,10286,500000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1084078,10288,500000,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1084081,10291,500000,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1084084,10294,500000,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1084086,10296,500000,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1084089,10299,500000,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
1084092,10302,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1084094,10304,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1084097,10307,500000,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
1084100,10310,500000,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1
1084102,10312,500000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1084105,10315,500000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1084108,10318,500000,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1084110,10320,500000,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1084113,10323,500000,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1084116,10326,500000,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1
1084118,10328,500000,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1084121,10331,500000,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1084124,10334,500000,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1084126,10336,500000,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1084129,10339,500000,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1
1084132,10342,500000,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1
1084134,10344,500000,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
1084137,10347,500000,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1
1084140,10350,500000,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1084142,10352,500000,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
1084145,10355,500000,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1084148,10358,500000,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1084150,10360,500000,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1084153,10363,500000,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1084156,10366,500000,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1084158,10368,500000,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1084161,10371,500000,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
1084164,10374,500000,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1
1084166,10376,500000,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1084169,10379,500000,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1084172,10382,500000,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1084174,10384,500000,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1084177,10387,500000,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1084180,10390,500000,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1084182,10392,500000,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1084185,10395,500000,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1084188,10398,500000,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1084190,10400,500000,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1084193,10403,500000,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1084196,10406,500000,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1084198,10408,500000,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
1084201,10411,500000,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
1084204,10414,500000,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
1084206,10416,500000,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
1084209,10419,500000,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1084212,10422,500000,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
1084214,10424,500000,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1084217,10427,500000,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1084220,10430,500000,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1084222,10432,500000,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1084225,10435,500000,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1084228,10438,500000,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1084230,10440,500000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
1084233,10443,500000,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
1084236,10446,500000,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1084238,10448,500000,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1084241,10451,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1084244,10454,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1084246,10456,500000,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1084249,10459,500000,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1084252,10462,500000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1084254,10464,500000,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1084257,10467,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1084260,10470,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1084262,10472,500000,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
1084265,10475,500000,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1
1084268,10478,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1084270,10480,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1084273,10483,500000,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
1084276,10486,500000,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1
1084278,10488,500000,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1084281,10491,500000,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1084284,10494,500000,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1084286,10496,500000,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1084289,10499,500000,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
1084292,10502,500000,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
1084294,10504,500000,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
1084297,10507,500000,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1
1084300,10510,500000,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
1084302,10512,500000,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
1084305,10515,500000,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
1084308,10518,500000,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
1084310,10520,500000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1084313,10523,500000,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1084316,10526,500000,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1084318,10528,500000,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1084321,10531,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1084324,10534,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1084326,10536,500000,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1084329,10539,500000,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1084332,10542,500000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1084334,10544,500000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1084337,10547,500000,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1084340,10550,500000,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1084342,10552,500000,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1084345,10555,500000,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1084348,10558,500000,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
1084350,10560,500000,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
1084353,10563,500000,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1084356,10566,500000,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1084358,10568,500000,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1084361,10571,500000,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1084364,10574,500000,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
1084366,10576,500000,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1084369,10579,500000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1084372,10582,500000,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1084374,10584,500000,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
1084377,10587,500000,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1
1084380,10590,500000,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1084382,10592,500000,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
1084385,10595,500000,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1084388,10598,500000,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1084390,10600,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1084393,10603,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1084396,10606,500000,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1084398,10608,500000,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1084401,10611,500000,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1084404,10614,500000,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1084406,10616,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1084409,10619,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1084412,10622,500000,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
1084414,10624,500000,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1
1084417,10627,500000,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1084420,10630,500000,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1084422,10632,500000,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
1084425,10635,500000,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
1084428,10638,500000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1084430,10640,500000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1084433,10643,500000,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1084436,10646,500000,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1084438,10648,500000,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1084441,10651,500000,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1084444,10654,500000,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1
1084446,10656,500000,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
1084449,10659,500000,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1084452,10662,500000,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1084454,10664,500000,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1084457,10667,500000,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1
1084460,10670,500000,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
1084462,10672,500000,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
1084465,10675,500000,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1084468,10678,500000,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
1084470,10680,500000,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1084473,10683,500000,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1084476,10686,500000,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1084478,10688,500000,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1084481,10691,500000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1084484,10694,500000,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1084486,10696,500000,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1084489,10699,500000,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1084492,10702,500000,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1084494,10704,500000,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1
1084497,10707,500000,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1084500,10710,500000,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
1084502,10712,500000,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1084505,10715,500000,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1084508,10718,500000,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1084510,10720,500000,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1084513,10723,500000,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1084516,10726,500000,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1084518,10728,500000,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1084521,10731,500000,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1084524,10734,500000,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1084526,10736,500000,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1084529,10739,500000,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1084532,10742,500000,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1084534,10744,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1084537,10747,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1084540,10750,500000,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1084542,10752,500000,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
1084545,10755,500000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1084548,10758,500000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1084550,10760,500000,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1084553,10763,500000,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1084556,10766,500000,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1084558,10768,500000,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1084561,10771,500000,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
1084564,10774,500000,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1084566,10776,500000,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1084569,10779,500000,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1084572,10782,500000,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
1084574,10784,500000,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1
1084577,10787,500000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1084580,10790,500000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1084582,10792,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1084585,10795,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1084588,10798,500000,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
1084590,10800,500000,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
1084593,10803,500000,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1084596,10806,500000,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1084598,10808,500000,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1084601,10811,500000,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1084604,10814,500000,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
1084606,10816,500000,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1
1084609,10819,500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1084612,10822,500000,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
1084614,10824,500000,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1084617,10827,500000,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1084620,10830,500000,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1084622,10832,500000,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
1084625,10835,500000,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1084628,10838,500000,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1084630,10840,500000,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1084633,10843,500000,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
1084636,10846,500000,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1084638,10848,500000,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1084641,10851,500000,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1084644,10854,500000,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1084646,10856,500000,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1084649,10859,500000,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1084652,10862,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1084654,10864,500000,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1084657,10867,500000,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
